nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis
Intron_gpII,74.00000000000001,60.8664755318613,1430.0,4.811848655997624,0.33333333333333326,1.7392007743264781,160.46806535881214,161.5634232307158,30.197946117692428,40.566350825198896,60.8664755318613,73.42771177967043,1425.1881513440023,26102.739726027397,32.861360954471536,16.430680477235768,2.1684873697136773,0.24553529274697183,0.26640916916174257,
Intron_gpII,74.0,47.530657440032655,1410.0,9.90650738306498,0.33333333333333337,1.7744744789258973,162.51769134466562,163.62704000005036,26.802185441951504,31.88422312825479,47.530657440032655,66.47930716062095,1400.093492616935,26773.80821917808,34.59508403236616,17.29754201618308,2.196185018171157,0.48861159066980847,0.23758229610066622,
Intron_gpII,161.00000000000009,101.19887510834683,6585.0,21.35152454144162,0.33333333333333315,2.6629101046479198,514.7193410005107,516.3253334865528,44.14120262827272,58.05075226864783,101.19887510834683,158.77843377990138,6563.648475458558,266591.85,100.72768151125355,50.363840755626775,3.1970145403758408,0.3485460140787322,0.25115632034338664,
Intron_gpII,89.99999999999999,55.67128439016908,2612.0,15.235693871110744,0.33333333333333337,2.044619119899662,269.92221101643344,271.4343920977648,22.92275405465432,32.68862919785102,55.67128439016908,77.0,2596.764306128889,73676.62921348315,44.31137080214898,22.15568540107449,2.999135677960372,0.3815400979477851,0.23965833604133455,
Intron_gpII,85.00000000000004,61.76716824051324,1983.0,15.965558146251368,0.33333333333333315,1.8883068673425514,209.30838492521028,210.5505820914481,24.835096287125154,33.800066388198495,61.76716824051324,86.9122504613157,1967.0344418537486,44331.54761904762,53.1121840731172,26.5560920365586,2.462451587355414,0.3329942816355157,0.3195218152374157,
Intron_gpII,79.00000000000003,51.87997430785632,1607.0,9.964084569792883,0.3333333333333332,1.8293596352820685,176.49929178328165,177.62709426037634,25.904259802177126,32.19763973363186,51.87997430785632,80.89398608088625,1597.035915430207,31551.384615384617,48.69634634725439,24.348173173627195,2.234168250421286,0.4609654591494383,0.2656062084287637,
Intron_gpII,83.00000000000003,54.80227457184127,1801.0,6.25536489448521,0.33333333333333326,1.9215121948429925,197.17504913147604,198.37369268937732,21.192803768452976,28.274472720285928,54.80227457184127,80.70683858378237,1794.7446351055148,39352.12195121951,52.43236586349644,26.21618293174822,2.375603001584048,0.429025764959083,0.2949766250770929,
Intron_gpII,154.00000000000006,100.25242061779987,6210.0,12.62313577505763,0.3333333333333332,2.597858084722489,494.6089364336233,496.2226729770322,47.440095172203684,68.64814743306948,100.25242061779987,140.82447216107846,6197.376864224942,246236.9411764706,72.17632472800898,36.08816236400449,3.211746340478072,0.3260004546404701,0.20569160978464357,
Intron_gpII,86.0,59.63728738307947,1946.0,6.0,0.33333333333333337,1.9158243877663481,205.37283169883986,206.577374764774,25.831935720534478,36.30378544573376,59.63728738307947,87.02140381296147,1940.0,42674.211764705884,50.71761836722771,25.358809183613854,2.3880561825446494,0.38509542472851027,0.31516130988083824,
IRES,564.9999999999994,370.5237447329568,80119.0,24.74802284788943,0.3333333333333337,5.050828235554455,3359.727667534974,3362.7048304297755,185.46944926289206,251.1963392429442,370.5237447329568,576.014296540122,80094.2519771521,11307783.776595745,324.8179572971778,162.4089786485889,5.946420650504384,0.17365358848539902,0.25834482141377785,
IRES,249.00000000000006,93.15641913709113,16891.0,8.658648072288283,0.33333333333333326,3.771383227572811,1090.9527945791237,1093.1500834005867,37.35959382404944,47.57200228700172,93.15641913709113,147.69744969928917,16882.341351927713,1194977.1048387096,100.12544741228744,50.06272370614372,4.3813365244141504,0.42855267882520476,0.11507028893209063,
IRES,295.99999999999983,173.0346575409966,25278.0,29.315461822689166,0.33333333333333354,3.705568117426937,1460.2951756408702,1462.7681582348457,98.32137020809922,117.86926826716267,173.0346575409966,275.3109599811929,25248.68453817731,2139690.6847457625,157.44169171403024,78.72084585701512,4.933429647435375,0.2526174389469682,0.25929351270587436,
IRES,388.0000000000004,211.96896138457564,46114.0,11.638696042658177,0.33333333333333304,4.45219958085301,2334.6567199483525,2337.671126265122,100.15959166302407,133.7444113932247,211.96896138457564,319.949596405772,46102.36130395734,5464706.294573643,186.2051850125473,93.10259250627365,6.017156494712243,0.2261973297119059,0.2095914665277062,
IRES,182.0,115.39072716998015,8806.0,10.763314353314716,0.3333333333333333,2.889407434964053,647.6079060666259,649.3944140292367,50.455338164341654,73.17802817100376,115.39072716998015,176.94561246618446,8795.236685646685,421713.1049723757,103.7675842951807,51.88379214759035,3.5582851981682744,0.30856296938027383,0.25896259941551375,
IRES,233.99999999999977,65.80847771389207,14772.0,2.913918094539421,0.33333333333333365,3.833838960522937,994.6627569181425,996.7949410517881,12.840527734454453,23.68545039290806,65.80847771389207,186.9456118789497,14769.086081905461,993600.1545064377,163.26016148604165,81.63008074302083,4.250695542385229,0.5072820544942229,0.1945357679803096,
IRES,248.99999999999994,147.45901845663414,17263.0,23.005182683964442,0.3333333333333334,3.3824077297165602,1086.2973810149779,1088.4852933645764,76.90159103208411,104.37757754379186,147.45901845663414,235.85713095497084,17239.994817316037,1184800.2338709678,131.47955341117898,65.73977670558949,4.362640084397502,0.2804231603186543,0.22844746231732227,
IRES,204.0000000000001,111.63582407785793,14198.0,17.981950484026548,0.33333333333333315,3.2337158627261977,985.8914747577445,988.3167957036603,56.48658704868756,75.82704954081876,111.63582407785793,181.0333648998544,14180.018049515973,976770.0886699507,105.20631535903564,52.60315767951782,4.832801346851686,0.28105783938796547,0.25580729874096597,
IRES,348.9999999999998,200.69515292288762,34599.0,28.278386218989432,0.33333333333333354,4.122804667600621,1847.6585182332801,1850.3112956485452,90.888233753712,128.72930666669413,200.69515292288762,289.76880420921475,34570.72161378101,3423651.8908045976,161.03949754252062,80.51974877126031,5.294150482043786,0.24079911782441327,0.21303970323826465,
IRES,251.00000000000009,167.02095333808435,15964.999999999996,17.383363231941804,0.33333333333333326,3.317524295181826,999.7429669670097,1001.7404574040122,80.02811147002933,114.57543082919213,167.02095333808435,241.51290546812896,15947.616636768054,1003483.9439999996,126.93747463893683,63.46873731946842,3.98303970903191,0.25200191280171397,0.2118530977486465,
IRES,170.00000000000003,109.70132601993896,7300.0,16.330844791413867,0.33333333333333326,2.727696424165169,553.794185596057,555.4302133423164,61.05993918039239,80.69239879513789,109.70132601993896,172.51371453502594,7283.669155208586,308502.7218934911,91.82131573988805,45.910657869944025,3.2576128564473934,0.3266484673281322,0.2882298258819366,
IRES,137.00000000000006,92.75592653167155,4749.0,1.855739289428552,0.3333333333333332,2.442382439427118,399.4045568092583,400.8702665305015,48.84657665631534,63.06499881649073,92.75592653167155,142.10554173681902,4747.144260710572,160696.9705882353,79.04054292032829,39.520271460164146,2.9153617285347306,0.3323252530350419,0.2811758682626203,
IRES,200.00000000000017,112.05526350887729,10908.0,3.6414345264116896,0.3333333333333331,3.0645149852577123,767.222262450719,769.1475409168858,56.95878532143804,81.81966011250104,112.05526350887729,181.20376066848513,10904.358565473589,591587.9396984924,99.38410055598409,49.692050277992045,3.8361113122535917,0.34388236940702116,0.21671332597419762,
IRES,187.00000000000003,106.31616129071286,9695.0,21.953970092308204,0.3333333333333333,2.9811180169326024,703.6277424888817,705.5166794245453,48.42026326845281,71.802338322273,106.31616129071286,193.7727235088738,9673.046029907691,497753.7849462366,121.97038518660081,60.985192593300404,3.7627152004753026,0.34400507755944015,0.2735036517549362,
IRES,174.00000000000003,116.73156759468748,7814.0,10.980689279768884,0.33333333333333326,2.709960215595389,584.8982817550416,586.5863033940358,63.21330212255108,81.20633732344295,116.73156759468748,167.9641476763678,7803.019310720231,344083.4913294798,86.75781035292484,43.37890517646242,3.361484377902537,0.2937353426657707,0.2644065706098206,
IRES,288.00000000000017,172.16027927876254,24248.0,32.09401587870303,0.33333333333333315,3.6742158637106344,1419.952111868566,1422.4237449172906,90.14983950023479,112.49159430861168,172.16027927876254,258.30127018922195,24215.9059841213,2023289.3101045296,145.80967588061026,72.90483794030513,4.930389277321407,0.24474005796322237,0.22148946353410795,
IRES,292.9999999999999,181.10105784866343,26252.999999999993,10.52269280918772,0.3333333333333335,3.7823077268301932,1524.2611324835384,1526.8689378675094,92.561983960635,117.56914713576253,181.10105784866343,255.16027777964047,26242.477307190806,2331328.753424656,137.59113064387793,68.79556532193897,5.202256424858495,0.2202357714829646,0.23505213030108116,
IRES,274.0000000000001,152.87954297694034,22164.0,13.519569241727615,0.3333333333333332,3.643496768966375,1330.5878400165846,1333.0225864992747,81.09167141710209,111.2887790141256,152.87954297694034,269.7821214794782,22150.48043075827,1776949.216117216,158.49334246535258,79.24667123267629,4.856160000060526,0.2730833396648585,0.2524420909304935,
IRES,319.00000000000006,198.00396105760143,30503.0,23.410743002290733,0.33333333333333326,3.9135198269977693,1697.8704308633212,1700.5379430043554,94.3870150054892,121.41396418466954,198.00396105760143,303.9685563309742,30479.589256997708,2891829.2955974843,182.55459214630466,91.27729607315233,5.322477839696931,0.21379023406552067,0.2876999550670821,
IRES,205.0,125.56337461268531,10559.0,8.472325639866467,0.3333333333333333,2.984966779518514,732.1106473751082,733.9028425840447,57.5397076589202,79.6524758424985,125.56337461268531,213.20935253137583,10550.527674360133,538613.3823529412,133.5568766888773,66.77843834443865,3.571271450610284,0.32551073668491853,0.29999692921791266,
IRES,199.00000000000028,124.48888754023875,10233.000000000002,13.329961094524084,0.3333333333333328,2.987458599713781,719.2621218999374,721.0761528311822,57.89319227431479,73.68031612071503,124.48888754023875,218.54888331201244,10219.670038905479,519950.81818181835,144.86856719129742,72.43428359564871,3.614382522110233,0.31078146696898107,0.28784537382629266,
IRES,110.00000000000001,77.66241211970997,3274.0,12.516799089230979,0.33333333333333326,2.1721323983303575,305.68611352169734,307.0851419454704,39.413743914406126,49.16046808015132,77.66241211970997,109.00890352066642,3261.483200910769,94301.28440366972,59.848435440515104,29.924217720257552,2.7789646683790665,0.3173607152880507,0.27087086647193087,
IRES,348.0,219.2070448989278,34340.0,26.537218607436643,0.3333333333333333,4.043528791909559,1831.1335287193017,1833.7701514365729,107.46655021694245,135.5519045505857,219.2070448989278,304.90420710542963,34313.46278139256,3362712.9682997116,169.35230255484393,84.67615127742197,5.261877956089948,0.21100529221014852,0.2023747096729745,
IRES,317.00000000000057,196.4965381668939,29629.0,12.39990474606202,0.33333333333333276,3.9058244547527874,1655.8212463910468,1658.439147229494,85.24079056194968,116.9030923897953,196.4965381668939,287.73819635558476,29616.60009525394,2750420.405063291,170.83510396578947,85.41755198289474,5.2234108718960375,0.218326939751046,0.24185569430811749,
IRES,543.0000000000002,357.5328211828546,81593.0,12.016731772445455,0.3333333333333332,5.079647536129603,3491.1857584494123,3494.4049253467783,164.02389389666388,213.79779695020073,357.5328211828546,523.455639503632,81580.98326822756,12210865.782287823,309.6578425534313,154.82892127671565,6.429439702485103,0.15937322587456906,0.2945072725976774,
IRES,160.0,99.48364554815342,6840.0,9.63646093122675,0.33333333333333337,2.685392595323343,535.6827419284665,537.3646385062764,45.619907477613815,72.45376792637738,99.48364554815342,145.58359213500123,6830.363539068773,288760.75471698114,73.12982420862384,36.56491210431192,3.3480171370529157,0.3389115406293662,0.21097143049961264,
IRES,152.99999999999991,96.91515860204429,6321.0,17.03471648878846,0.33333333333333354,2.639037561428038,505.37906565270384,507.03877148544933,41.57813008925855,56.010688256968315,96.91515860204429,161.8145233522796,6303.965283511212,257088.31578947368,105.80383509531129,52.90191754765564,3.30313114805689,0.33292737200454453,0.29796114744691854,
IRES,149.0,91.68474067352805,5919.0,26.2352827211988,0.3333333333333333,2.528192908501514,478.26979833562564,479.8828545114464,54.88605765200358,65.53334808764437,91.68474067352805,141.06746224084299,5892.764717278801,230287.55405405405,75.53411415319862,37.76705707659931,3.2098644183599037,0.3595162784223162,0.2628812734878812,
IRES,153.00000000000009,101.65257390847002,5977.0,6.854468688830974,0.33333333333333315,2.5756913320015333,476.7347270757607,478.3003625778526,44.55961557166869,74.96599363519823,101.65257390847002,155.54455009921932,5970.145531311169,228771.23684210525,80.57855646402109,40.289278232010545,3.115913248861179,0.32311948244145944,0.24980686085269466,
IRES,122.99999999999996,82.06779969399673,3957.0,15.323548909537493,0.3333333333333334,2.3131576518381403,351.0527025960632,352.4885069629698,46.37932490825949,55.86960256696412,82.06779969399673,113.86250463998806,3941.6764510904627,124248.1475409836,57.99290207302394,28.99645103651197,2.854087012976125,0.3497953441461035,0.21603390087653987,
leader,123.00000000000003,76.71071456127238,3861.0,7.085204793838416,0.33333333333333326,2.2925458996016013,343.19382278823144,344.59748436329045,47.80126106147756,56.25098505569114,76.71071456127238,114.15090148241637,3853.9147952061617,118747.4262295082,57.899916426725234,28.949958213362617,2.790193681205133,0.4046339039204435,0.1794921148409082,
leader,122.00000000000003,84.54549535884598,4002.0,8.689900825222676,0.33333333333333326,2.3178118648575965,357.3121884291103,358.7856470037058,32.11795663270226,45.91798669408743,84.54549535884598,120.88723454926942,3993.3100991747774,128727.14049586777,74.96924785518199,37.484623927590995,2.9287884297468048,0.31446874067592784,0.27830558189166,
leader,126.0,78.96267046332093,4074.0,17.774410948623142,0.3333333333333333,2.306963347175107,356.79966367697153,358.22401929518907,46.582051683482874,60.69339648518736,78.96267046332093,127.23266768957885,4056.225589051377,128324.448,66.5392712043915,33.26963560219575,2.831743362515647,0.39549361441605196,0.27615550606469086,
leader,121.00000000000003,78.18368911156936,3779.0,7.865377238804049,0.33333333333333326,2.3017753099352096,338.0443757851919,339.449971768055,39.13638754633305,45.55834078933631,78.18368911156936,132.8729163356453,3771.134622761196,115226.28333333334,87.31457554630899,43.65728777315449,2.793755171778445,0.3799765411477043,0.3081922048179044,
leader,115.00000000000003,84.65012967098573,3385.0,14.147472130699994,0.33333333333333326,2.204827418815912,309.0339787143154,310.38643147229436,42.153285918383354,53.71266360334776,84.65012967098573,115.14617601974152,3370.8525278693,96339.73684210527,61.43351241639376,30.71675620819688,2.6872519888201336,0.29462653707478925,0.2998780421471047,
leader,119.99999999999999,86.2987692592046,3666.0,14.83252315343697,0.33333333333333337,2.261998930660396,328.42046221269464,329.7974932509673,39.39523154778776,56.29984388224468,86.2987692592046,122.259337540742,3651.167476846563,108766.38655462184,65.95949365849731,32.979746829248654,2.736837185105789,0.3078483342396262,0.2555438885291892,
leader,122.99999999999999,86.11934648069428,4065.0,22.234049914044856,0.33333333333333337,2.293160365545624,359.38002170404525,360.8498847779535,47.53411962515437,55.42693885140728,86.11934648069428,118.24127400064248,4042.765950085955,130212.6393442623,62.8143351492352,31.4071675746176,2.9217887943418317,0.30786897956456916,0.2960747465749471,
leader,119.99999999999994,64.04163056034263,4634.0,14.0,0.3333333333333335,2.450518057249076,417.90908102121927,419.6613280397669,30.019104116777847,37.99999999999999,64.04163056034263,108.00000000000001,4620.0,176115.63025210085,70.00000000000003,35.000000000000014,3.482575675176829,0.40170246578214014,0.2583902819771905,
leader,118.0,77.9731979388072,3598.0,6.0,0.33333333333333337,2.2563545016251636,325.81589893680757,327.20531205852427,33.98734161111205,48.40613420570781,77.9731979388072,123.46106508027326,3592.0,107063.31623931623,75.05493087456546,37.52746543728273,2.761151685905149,0.36855293610723444,0.30366307905063306,
leader,107.99999999999993,68.50658844285194,3330.0,20.879742724500904,0.33333333333333354,2.157772016744633,313.7259950976329,315.18859507807343,43.619576994080674,52.69872981077808,68.50658844285194,97.20099685112969,3309.120257275499,99343.85046728973,44.502267040351605,22.251133520175802,2.9048703249780843,0.3776551402269755,0.22577111216619117,
leader,120.9999999999999,78.06723049374204,4025.0,10.557700119008697,0.33333333333333365,2.3098606680566767,360.49965325919527,361.99861878189535,40.87495958080757,47.192987691693695,78.06723049374204,115.7648745698215,4014.4422998809914,131043.0,68.5718868781278,34.2859434390639,2.9793359773487236,0.35727720499683535,0.25192433878469883,
leader,126.00000000000004,72.2681356118636,4164.0,10.400024130876151,0.3333333333333332,2.4553420915597473,372.44059929067885,373.9273940218876,25.835454726303936,36.3943464729348,72.2681356118636,109.71696337898018,4153.599975869124,139821.696,73.32261690604538,36.66130845302269,2.9558777721482437,0.432808865283242,0.20472730863541966,
leader,155.99999999999997,112.07741053972984,6140.0,9.746114798309094,0.33333333333333337,2.5991626027243733,484.79273921955553,486.3540725345761,52.97794705950399,71.38385424357783,112.07741053972984,155.4501856194857,6130.2538852016905,236540.28387096775,84.06633137590786,42.03316568795393,3.1076457642279207,0.27180227284950054,0.24564054275069455,
leader,145.99999999999991,97.73362971983875,5386.0,27.11955759938855,0.33333333333333354,2.4907943649066553,439.319928981147,440.8322223656774,45.456118991458226,63.56936833384567,97.73362971983875,145.5671195923199,5358.880442400611,194333.04827586206,81.99775125847424,40.99887562923712,3.0090406094599125,0.3295983206960261,0.25655027748355547,
leader,102.0,67.83075917370412,2786.0,5.591260334962254,0.3333333333333333,2.134653070283549,271.2637093309756,272.60329135108685,28.212304034636997,37.35386851456685,67.83075917370412,108.50975929979859,2780.408739665038,74312.55445544554,71.15589078523175,35.577945392615874,2.6594481306958393,0.37788955526599916,0.2937269082424278,
leader,139.00000000000014,86.50986386714233,4911.0,21.113444346669144,0.33333333333333304,2.4308743079997717,410.4972594305594,411.9818836596679,46.66859698871731,56.755731076311825,86.50986386714233,139.78900534651171,4889.886555653331,169729.07246376813,83.03327427019988,41.51663713509994,2.9532176937450285,0.38360891523859614,0.260396148733858,
leader,119.0,86.11933076380247,3565.0,23.215135081411457,0.3333333333333333,2.2513909846196807,321.25690654054426,322.6152927538372,37.75224282277671,56.426634928560816,86.11933076380247,107.94267728144791,3541.7848649185885,104080.62711864407,51.5160423528871,25.75802117644355,2.6996378700886074,0.30705023207382304,0.20967052605809697,
leader,135.99999999999994,91.42734779569497,4702.0,6.223691463895806,0.3333333333333335,2.4575046022521825,399.16412664466736,400.639784640813,38.91802491211757,49.30233604667104,91.42734779569497,136.39183697383712,4695.776308536104,160512.23703703703,87.08950092716609,43.54475046358304,2.9350303429754967,0.3349949248619467,0.2853805934313734,
leader,170.0,116.35309074232671,7430.0,22.0,0.3333333333333333,2.7063370236335054,563.5015527928915,565.1662582004379,50.49705700770709,76.0242786445636,116.35309074232671,164.9460296470187,7408.0,319412.89940828405,88.9217510024551,44.46087550122755,3.3147150164287735,0.2856083128348925,0.2390689881364129,
leader,137.99999999999994,100.30069698443437,4962.0,12.363700098855805,0.3333333333333335,2.4348712900358467,415.99278839902973,417.5082498420018,50.55,58.83024568474359,100.30069698443437,126.39526487783591,4949.636299901144,174313.1386861314,67.56501919309233,33.78250959654616,3.014440495645144,0.2718746867751242,0.23587099799389513,
leader,139.99999999999997,101.11683017854529,5066.0,16.18493105531397,0.33333333333333337,2.4571009250928233,421.9265338894912,423.4415352949562,44.21167279550257,53.907562542421886,101.11683017854529,141.8267799026281,5049.815068944686,179302.73381294965,87.9192173602062,43.9596086801031,3.0137609563535093,0.2764687690746567,0.3008008019401737,
leader,158.00000000000006,103.07711049006812,6708.0,17.93481122779662,0.3333333333333332,2.6315169338450377,526.1824778534534,527.8555583167234,57.77383728885021,70.43136724790908,103.07711049006812,157.01627802987636,6690.065188772203,278631.49044585985,86.58491078196728,43.29245539098364,3.3302688471737545,0.31313978603385834,0.24702945899219536,
leader,182.99999999999997,99.20241190836222,9633.0,9.949908133961156,0.33333333333333337,2.965122754369091,710.6095974584075,712.5591473425476,42.726752513117894,62.66467751505594,99.20241190836222,147.00541489114244,9623.050091866038,507740.53846153844,84.3407373760865,42.17036868804325,3.883112554417528,0.35377057272242574,0.20669265564646008,
leader,132.00000000000003,87.91775065929806,4726.0,11.604881005005259,0.33333333333333326,2.4310275162600266,405.3813019861671,406.92561730034544,36.84349025878411,50.16037686122216,87.91775065929806,131.94256143159353,4714.395118994995,165588.45801526718,81.78218457037137,40.891092285185685,3.0710704695921742,0.3262280410422545,0.27649384329582044,
leader,166.0,98.59615204456911,8358.0,8.530776124532391,0.33333333333333337,2.834982864192082,642.6896607228097,644.6342632325195,39.15480316413512,60.39360528082744,98.59615204456911,164.9415028849719,8349.469223875467,415553.3333333333,104.54789760414445,52.273948802072226,3.8716244621856,0.3146332611588503,0.26759373730008906,
leader,151.0,100.37953368235614,5753.0,20.056894051675584,0.33333333333333337,2.559119570306198,461.56473002169474,463.1007233853128,53.55506091479793,63.686149482323486,100.37953368235614,158.0313263055509,5732.943105948324,214462.28,94.3451768232274,47.1725884116137,3.056720066368839,0.3290143052000392,0.2830619371315941,
leader,132.00000000000006,91.0865599315513,4908.0,17.047021028375834,0.3333333333333332,2.432715700601618,421.2410236432344,422.8457571634662,40.09102389639005,50.626581593524705,91.0865599315513,121.43760840721616,4890.952978971624,178798.53435114503,70.81102681369146,35.40551340684573,3.191219876085108,0.2913778889429816,0.25224528178264816,
leader,155.99999999999994,97.0,6224.0,19.45617440481274,0.3333333333333335,2.6118233938263997,493.2990979111962,494.88782697730863,48.36951951933168,66.93926917640147,97.0,149.6355272142841,6204.543825595188,244913.96129032256,82.69625803788264,41.34812901894132,3.1621737045589513,0.35880868371639185,0.23456034464218758,
leader,162.00000000000006,105.67911130919906,6638.0,17.286028156293575,0.3333333333333332,2.626708591682533,514.5017006774615,516.0970586169267,60.117253636305044,77.06242982385412,105.67911130919906,153.61771110828647,6620.7139718437065,266356.17391304346,76.55528128443235,38.27764064221618,3.1759364239349464,0.32840059780157044,0.23243545370385338,
leader,149.99999999999997,100.36440114629444,5730.0,6.0,0.33333333333333337,2.5519013626020346,461.89609221122447,463.44348713927576,43.3298510587299,67.46331902846514,100.36440114629444,158.49246804390538,5724.0,214779.86577181207,91.02914901544024,45.51457450772012,3.079307281408164,0.322381589868532,0.28854424136100076,
leader,164.00000000000009,108.37494787611942,7078.0,28.3005616229197,0.33333333333333315,2.665378891003138,545.5272678794344,547.1981056904032,59.14437854301907,73.56991800219792,108.37494787611942,148.55089183530222,7049.699438377081,299425.76687116566,74.9809738331043,37.49048691655215,3.3263857797526466,0.3058970031329812,0.251445856082285,
leader,151.00000000000006,88.60664397148646,6273.0,10.803697245824852,0.3333333333333332,2.6240589409911954,505.171258089769,506.8523650926372,37.57237343725223,51.48241495827908,88.60664397148646,159.41365705208244,6262.196302754175,256899.32,107.93124209380336,53.96562104690168,3.345505020462045,0.37052794490592106,0.3119878279241999,
leader,142.0,92.66156812516446,5598.0,6.461699858288558,0.33333333333333337,2.5197025016043177,464.8354547579175,466.4808951413926,42.2487379083904,57.96736510976491,92.66156812516446,128.9640070845218,5591.538300141711,217604.4255319149,70.99664197475688,35.49832098737844,3.2734891180135035,0.3184251418635693,0.24664374101553185,
leader,106.00000000000001,56.31908640011171,3078.0,15.596512369731867,0.3333333333333333,2.1947628403437527,294.88641881239624,296.28731229766055,37.029462232035485,43.179965201636385,56.31908640011171,97.83610755496422,3062.403487630268,87786.17142857143,54.65614235332783,27.328071176663915,2.781947347286757,0.5054242287586815,0.20950186991237224,
leader,118.99999999999999,79.79750468118321,3589.0,10.942587806295649,0.33333333333333337,2.263396867409392,323.50270478003733,324.87058701132787,37.60537134296818,52.27058528011938,79.79750468118321,128.45203166158046,3578.0574121937043,105540.89830508475,76.18144638146109,38.09072319073054,2.7185101242019947,0.36354405764989334,0.2839200650353439,
leader,138.99999999999997,89.7789398001174,5065.0,21.01197878993671,0.3333333333333334,2.48513562998509,424.6056994436132,426.1413489387791,44.43585271379809,51.68922275438936,89.7789398001174,142.20994089108564,5043.988021210063,181596.4492753623,90.52071813669627,45.26035906834814,3.054717262184268,0.34776542282202005,0.31839661001433917,
leader,137.0,91.71578943162247,4735.0,19.400980071442596,0.3333333333333333,2.41618407556517,397.42420661051835,398.8826489671603,58.7037563637776,70.58097734587884,91.71578943162247,121.42455784672158,4715.599019928557,159107.36764705883,50.84358050084275,25.421790250421374,2.9009066175950244,0.3418328059676299,0.19253970387798033,
leader,134.99999999999997,89.99637799995631,4725.0,22.348934992334673,0.3333333333333334,2.408303023602722,400.4722212588534,401.96374307425873,46.82558390428048,58.409020678427645,89.99637799995631,130.79023953286855,4702.651065007665,161574.85074626867,72.3812188544409,36.19060942722045,2.9664608982137293,0.33712916610229493,0.26515210563306624,
leader,127.99999999999991,79.44360114246939,5146.0,10.202428305067434,0.33333333333333354,2.4473726781691276,448.76942854878166,450.53277297834734,36.69224450426288,48.51492731637955,79.44360114246939,101.33150821974792,5135.797571694932,202979.77952755906,52.81658090336837,26.408290451684184,3.506011160537359,0.3245969696368415,0.18907331180194248,
leader,143.0,91.20535632484466,5317.0,24.578079285206922,0.3333333333333333,2.482445650527143,439.2835075438185,440.8275668126618,48.50805410243923,53.79282101004115,91.20535632484466,145.72651524892396,5292.4219207147935,194328.94366197183,91.93369423888281,45.966847119441404,3.0719126401665626,0.35372129469250907,0.3301938868482028,
leader,107.00000000000003,69.3623099510637,2885.0,23.66020278928326,0.3333333333333332,2.1230312317674573,273.53610364995694,274.8233394828909,36.913113018865346,45.09588317425052,69.3623099510637,113.9163462719541,2861.339797210717,75527.8679245283,68.82046309770358,34.41023154885179,2.556412183644457,0.41279037260581664,0.3344999603553031,
leader,75.99999999999997,50.6441624209556,1462.0,11.007289291943486,0.3333333333333334,1.7683376502843116,163.54204352398193,164.62871357492088,29.40526134594451,33.062881506292236,50.6441624209556,69.9203925773437,1450.9927107080566,27102.613333333335,36.85751107105147,18.428755535525735,2.1518689937366053,0.4651251207215013,0.19915746354167507,
leader,77.00000000000003,53.69056148130721,1521.0,9.02953998147392,0.3333333333333332,1.7559171145041679,168.40427548016703,169.5085776435424,30.37616226168305,34.777774565544576,53.69056148130721,72.22820338182918,1511.9704600185262,28733.157894736843,37.4504288162846,18.7252144081423,2.187068512729441,0.41524073754477747,0.2233017902706172,
leader,71.00000000000001,44.45342722379587,1267.0,13.898917526779343,0.33333333333333326,1.757266162724115,147.36349615830918,148.41235990115032,25.348963819338653,31.04111740718496,44.45342722379587,66.80873229218412,1253.1010824732207,22026.22857142857,35.76761488499916,17.88380744249958,2.075542199412805,0.5404304349773117,0.25077827958002574,
leader,74.00000000000003,47.15925629758778,1398.0,3.784799474793701,0.3333333333333332,1.7461372962802035,159.27962832704,160.3668739066,26.87809275599954,38.33248680164975,47.15925629758778,68.0285549891328,1394.2152005252062,25717.534246575342,29.69606818748305,14.848034093741525,2.152427409824864,0.5055400489879655,0.1565443354807477,
leader,69.00000000000001,48.144613945780826,1299.0,5.235370234585665,0.33333333333333326,1.717134226137862,151.8090906368917,152.92126001542715,27.04611015304289,30.091578718958573,48.144613945780826,67.1168088282257,1293.7646297654144,23384.91176470588,37.02523010926713,18.512615054633564,2.2001317483607488,0.4121370986425837,0.2856863775200711,
leader,100.99999999999999,72.24083041823803,2555.0,21.272467103917094,0.33333333333333337,2.0164153135292966,247.95564119414584,249.1923353556445,37.328067406527836,48.72025903869165,72.24083041823803,99.83123470710379,2533.7275328960827,62096.82,51.11097566841214,25.55548783420607,2.45500634845689,0.34795541787142387,0.3149201509317864,
leader,184.0,27.585433564890863,9330.0,2.449792512453592,0.33333333333333337,4.028694470535671,794.3387186836608,796.5060862009726,9.839215927306485,14.752477427590874,27.585433564890863,48.687320523648204,9327.550207487546,634421.9453551912,33.93484309605733,16.967421548028664,4.3170582537155475,0.5907350205500936,0.08019807696426509,
leader,112.0,24.112026757991895,3382.0,2.7329738556767986,0.33333333333333337,2.809543216696688,383.6091761154835,385.3332709872452,10.0,14.58869345174353,24.112026757991895,53.02583332099572,3379.267026144323,148481.72972972973,38.43713986925219,19.218569934626096,3.425081929602531,0.6873243294019893,0.21746754727161835,
